,Order ID,Gender,Visting,PaperlessBilling,PaymentMethod,Monthly Spending,Total Spending,Churn
1992,CA-2017-133648,Female,Month-to-month,Yes,Electronic check,83.55,1329.15,No
1993,CA-2017-133648,Female,Month-to-month,Yes,Electronic check,45.7,45.7,Yes
1994,CA-2017-133648,Female,One year,No,Mailed check,19.6,422.5,No
1995,US-2017-147221,Female,Month-to-month,Yes,Electronic check,69.95,69.95,Yes
1996,US-2017-147221,Male,Two year,No,Mailed check,67.85,4627.65,No
1997,CA-2014-131905,Male,Two year,Yes,Bank transfer (automatic),105.65,6717.9,No
1998,CA-2014-131905,Male,Month-to-month,No,Electronic check,44.6,97.1,Yes
1999,CA-2014-131905,Female,Month-to-month,Yes,Electronic check,74.95,1710.45,Yes
2000,CA-2017-166128,Female,Month-to-month,No,Credit card (automatic),75.5,637.4,No
2001,CA-2017-166128,Male,Month-to-month,No,Mailed check,20.15,117.95,No
2002,CA-2017-163510,Male,Two year,No,Credit card (automatic),45.2,2460.55,No
2003,CA-2017-163510,Male,Two year,Yes,Electronic check,95.25,5464.65,Yes
2004,US-2017-143028,Male,Month-to-month,Yes,Mailed check,89.85,2165.05,Yes
2005,CA-2014-111150,Male,One year,No,Mailed check,100.45,4941.8,Yes
2006,CA-2014-111150,Female,Month-to-month,No,Electronic check,47.15,223.15,Yes
2007,CA-2017-165386,Female,Month-to-month,Yes,Electronic check,80.2,181.1,Yes
2008,CA-2014-116407,Female,Month-to-month,Yes,Mailed check,87.1,341.45,Yes
2009,CA-2014-116407,Male,Two year,Yes,Bank transfer (automatic),79.25,5731.85,No
2010,CA-2014-116407,Male,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,Yes
2011,CA-2015-155761,Female,Month-to-month,No,Electronic check,85.7,4616.1,No
2012,CA-2015-155761,Female,Month-to-month,Yes,Electronic check,98.75,4533.7,Yes
2013,CA-2016-145905,Female,One year,No,Credit card (automatic),20.1,589.25,No
2014,CA-2016-145905,Female,Month-to-month,No,Bank transfer (automatic),61.8,750.1,No
2015,CA-2016-145905,Female,Month-to-month,No,Mailed check,49.9,1410.25,No
2016,CA-2015-113110,Female,Month-to-month,No,Electronic check,86.45,830.85,Yes
2017,CA-2015-113110,Female,Two year,No,Bank transfer (automatic),20.4,743.5,No
2018,CA-2015-113110,Male,Month-to-month,Yes,Mailed check,45.3,45.3,Yes
2019,CA-2015-113110,Female,One year,No,Electronic check,104.1,7040.85,Yes
2020,CA-2016-168354,Male,One year,Yes,Mailed check,75.4,3865.45,No
2021,CA-2016-168354,Female,Two year,No,Mailed check,108.15,6825.65,No
2022,CA-2016-168354,Male,Month-to-month,Yes,Electronic check,86.25,1340.1,No
2023,CA-2016-168354,Female,Month-to-month,Yes,Electronic check,81.0,371.65,Yes
2024,US-2017-111241,Male,One year,No,Electronic check,95.7,1184.0,No
2025,CA-2015-114237,Female,Two year,Yes,Bank transfer (automatic),116.85,8477.7,No
2026,CA-2016-113516,Male,One year,No,Bank transfer (automatic),105.75,7382.85,No
2027,CA-2016-113516,Female,One year,No,Mailed check,20.15,456.85,No
2028,CA-2015-117961,Male,Two year,No,Mailed check,19.6,331.6,No
2029,CA-2015-117961,Female,One year,Yes,Credit card (automatic),90.6,6056.15,Yes
2030,CA-2015-117961,Male,Month-to-month,No,Bank transfer (automatic),60.95,134.6,No
2031,CA-2015-117961,Female,Month-to-month,No,Mailed check,25.05,125.5,No
2032,CA-2016-128923,Female,Month-to-month,No,Electronic check,88.15,1390.6,Yes
2033,CA-2016-128923,Male,Month-to-month,Yes,Mailed check,20.2,20.2,Yes
2034,CA-2017-162481,Male,One year,Yes,Bank transfer (automatic),60.3,2511.3,No
2035,CA-2017-162481,Female,Month-to-month,Yes,Electronic check,63.95,2737.05,No
2036,CA-2015-119214,Male,Month-to-month,No,Electronic check,74.3,74.3,No
2037,CA-2015-119214,Female,Month-to-month,Yes,Mailed check,70.6,70.6,No
2038,CA-2015-122287,Female,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes
2039,CA-2015-122287,Female,Month-to-month,Yes,Electronic check,79.35,1730.35,Yes
2040,CA-2015-122287,Female,Two year,No,Bank transfer (automatic),90.55,6404.0,No
2041,CA-2015-122287,Female,Two year,No,Mailed check,19.45,165.35,No
2042,CA-2015-104493,Male,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,No
2043,US-2017-158946,Female,Month-to-month,No,Electronic check,69.65,1043.3,No
2044,CA-2014-129168,Female,One year,No,Mailed check,19.5,128.6,No
2045,CA-2016-131835,Male,Two year,Yes,Bank transfer (automatic),110.5,7455.45,No
2046,CA-2016-131835,Male,Month-to-month,No,Mailed check,24.7,24.7,No
2047,CA-2016-131835,Male,Month-to-month,Yes,Electronic check,77.4,206.15,No
2048,CA-2015-142237,Male,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes
2049,CA-2015-142237,Male,Month-to-month,Yes,Bank transfer (automatic),85.4,5869.4,No
2050,CA-2015-142237,Male,Two year,Yes,Bank transfer (automatic),47.6,3377.8,No
2051,CA-2015-142237,Male,Two year,No,Mailed check,19.4,1346.2,No
2052,CA-2015-142237,Female,Month-to-month,Yes,Electronic check,103.85,4946.05,No
2053,CA-2015-142237,Female,Month-to-month,Yes,Bank transfer (automatic),83.35,4065.0,Yes
2054,CA-2016-136434,Male,Month-to-month,Yes,Electronic check,49.4,106.55,Yes
2055,CA-2017-120376,Female,Month-to-month,Yes,Credit card (automatic),108.45,4964.7,No
2056,CA-2017-120376,Female,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No
2057,CA-2017-120376,Male,Month-to-month,Yes,Electronic check,79.2,1742.75,Yes
2058,CA-2017-120376,Female,Two year,No,Bank transfer (automatic),86.65,6224.8,No
2059,CA-2014-106439,Male,Month-to-month,Yes,Electronic check,92.95,3415.25,No
2060,CA-2014-106439,Female,Two year,No,Electronic check,90.35,6325.25,No
2061,CA-2014-106439,Male,Month-to-month,No,Electronic check,48.7,340.25,Yes
2062,CA-2014-106439,Male,Two year,Yes,Credit card (automatic),25.15,1683.6,No
2063,CA-2014-106439,Female,One year,Yes,Bank transfer (automatic),76.4,3966.3,No
2064,CA-2014-106439,Female,One year,No,Bank transfer (automatic),19.55,608.5,No
2065,CA-2014-106439,Male,Month-to-month,No,Electronic check,85.35,2896.6,No
2066,CA-2014-106439,Female,Two year,Yes,Mailed check,24.8,1514.85,No
2067,CA-2014-106439,Female,One year,Yes,Bank transfer (automatic),103.15,6792.45,No
2068,CA-2015-133452,Female,Month-to-month,No,Mailed check,100.75,4669.2,No
2069,CA-2015-133452,Female,Month-to-month,Yes,Electronic check,95.6,95.6,Yes
2070,CA-2016-146521,Female,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,Yes
2071,US-2017-110996,Female,Two year,No,Credit card (automatic),94.1,6302.8,No
2072,CA-2016-129693,Male,One year,No,Bank transfer (automatic),19.35,779.2,No
2073,CA-2017-122504,Male,Month-to-month,No,Mailed check,19.9,283.75,No
2074,CA-2017-122504,Female,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes
2075,CA-2014-131051,Male,Month-to-month,Yes,Electronic check,101.05,5594.0,No
2076,CA-2017-140676,Male,One year,No,Credit card (automatic),59.1,772.85,No
2077,CA-2017-140676,Female,Month-to-month,No,Electronic check,71.35,71.35,Yes
2078,CA-2017-140676,Female,One year,Yes,Mailed check,55.85,857.8,No
2079,CA-2015-120103,Male,Month-to-month,Yes,Electronic check,106.05,7554.05,No
2080,CA-2015-120103,Male,Two year,Yes,Credit card (automatic),84.1,5981.65,No
2081,CA-2015-120103,Male,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No
2082,CA-2017-104647,Male,Month-to-month,No,Mailed check,24.7,467.15,No
2083,CA-2014-110352,Female,Month-to-month,Yes,Mailed check,20.15,20.15,Yes
2084,CA-2016-140501,Female,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes
2085,CA-2016-140501,Male,Month-to-month,Yes,Electronic check,93.2,2931.0,Yes
2086,CA-2016-140501,Female,Month-to-month,No,Electronic check,80.85,1400.85,Yes
2087,CA-2016-140501,Female,Month-to-month,Yes,Electronic check,33.65,137.85,Yes
2088,CA-2016-140501,Female,One year,No,Electronic check,55.8,1941.5,No
2089,CA-2015-139290,Male,Two year,No,Credit card (automatic),39.7,1932.75,No
2090,CA-2017-166142,Male,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No
2091,CA-2017-166142,Female,Two year,No,Credit card (automatic),20.15,970.85,No
2092,CA-2014-145926,Female,Two year,No,Credit card (automatic),79.55,5810.9,No
2093,CA-2015-149678,Female,Month-to-month,No,Credit card (automatic),24.8,223.9,No
2094,US-2015-164357,Female,Month-to-month,No,Mailed check,19.65,391.7,No
2095,US-2016-146570,Male,Month-to-month,Yes,Electronic check,79.95,79.95,Yes
2096,US-2016-146570,Female,Month-to-month,No,Electronic check,19.3,19.3,Yes
2097,US-2016-146570,Male,Month-to-month,Yes,Electronic check,94.05,811.65,No
2098,CA-2017-124401,Female,Month-to-month,No,Mailed check,90.75,174.75,No
2099,CA-2017-124401,Female,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No
2100,US-2014-140116,Male,One year,No,Bank transfer (automatic),99.5,6841.45,No
2101,US-2014-140116,Male,One year,Yes,Electronic check,99.2,3754.6,Yes
2102,CA-2014-123295,Female,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No
2103,CA-2017-167101,Male,Month-to-month,Yes,Electronic check,70.2,834.7,No
2104,CA-2017-167101,Male,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes
2105,US-2014-167633,Female,Month-to-month,No,Electronic check,75.25,242.0,Yes
2106,US-2014-152723,Male,One year,No,Credit card (automatic),59.45,3157.0,No
2107,CA-2015-164882,Male,Month-to-month,Yes,Electronic check,93.35,3092.0,No
2108,CA-2015-164882,Male,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No
2109,CA-2015-164882,Male,Two year,No,Bank transfer (automatic),26.1,980.35,No
2110,CA-2015-164882,Female,Month-to-month,No,Electronic check,20.2,65.95,No
2111,CA-2015-164882,Female,Two year,No,Mailed check,21.25,711.9,No
2112,CA-2015-164882,Male,One year,No,Electronic check,59.4,1952.8,No
2113,CA-2015-164882,Female,One year,Yes,Credit card (automatic),95.0,4368.85,No
2114,CA-2015-164882,Male,Month-to-month,Yes,Mailed check,61.9,2647.1,No
2115,CA-2015-164882,Male,Two year,Yes,Electronic check,118.65,8477.6,No
2116,CA-2015-159786,Female,Month-to-month,No,Electronic check,54.35,54.35,Yes
2117,CA-2016-130267,Male,Two year,No,Bank transfer (automatic),64.45,4528.0,No
2118,CA-2017-155460,Male,Month-to-month,Yes,Electronic check,80.15,1790.65,No
2119,CA-2017-155460,Female,One year,Yes,Bank transfer (automatic),20.2,845.6,No
2120,US-2017-168690,Female,Two year,No,Mailed check,21.0,1210.3,No
2121,CA-2017-158246,Female,Month-to-month,No,Mailed check,20.45,20.45,No
2122,CA-2017-167381,Female,One year,Yes,Mailed check,75.85,854.45,No
2123,CA-2017-167381,Male,Month-to-month,Yes,Electronic check,80.45,2429.1,No
2124,CA-2017-144862,Male,Month-to-month,Yes,Electronic check,24.95,100.4,Yes
2125,CA-2017-144862,Female,Two year,Yes,Electronic check,75.5,5229.45,No
2126,CA-2014-126032,Male,Month-to-month,No,Mailed check,44.45,44.45,No
2127,CA-2015-134859,Female,One year,Yes,Electronic check,42.35,1716.45,Yes
2128,CA-2015-134859,Male,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,No
2129,US-2014-114188,Female,Month-to-month,Yes,Electronic check,75.3,75.3,Yes
2130,US-2014-114188,Male,One year,Yes,Electronic check,94.8,4837.6,Yes
2131,US-2014-114188,Male,Two year,No,Credit card (automatic),48.15,2032.3,No
2132,CA-2015-156524,Female,One year,No,Mailed check,19.65,436.9,No
2133,CA-2015-122210,Female,Month-to-month,Yes,Electronic check,70.55,70.55,Yes
2134,CA-2015-122210,Male,Month-to-month,No,Mailed check,20.15,20.15,No
2135,CA-2015-122210,Female,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,No
2136,CA-2015-156377,Female,Month-to-month,Yes,Electronic check,91.0,1430.05,No
2137,CA-2015-156377,Female,Two year,Yes,Bank transfer (automatic),25.4,313.0,No
2138,US-2017-157896,Male,Two year,No,Bank transfer (automatic),69.95,3871.85,No
2139,CA-2014-159520,Female,Month-to-month,Yes,Electronic check,66.85,458.1,No
2140,CA-2014-159520,Female,Month-to-month,No,Credit card (automatic),86.15,2745.7,Yes
2141,CA-2014-159520,Female,Month-to-month,No,Electronic check,20.15,341.35,No
2142,CA-2016-155481,Female,One year,No,Mailed check,64.85,1336.8,No
2143,CA-2016-155481,Male,Two year,No,Electronic check,74.85,2181.75,No
2144,CA-2016-155481,Male,Month-to-month,Yes,Mailed check,50.5,147.75,No
2145,US-2016-152051,Female,Month-to-month,No,Electronic check,72.9,818.45,No
2146,US-2016-152051,Female,One year,Yes,Credit card (automatic),115.05,7133.45,No
2147,US-2016-152051,Male,Month-to-month,No,Electronic check,19.0,348.8,No
2148,CA-2014-141607,Female,Month-to-month,No,Mailed check,19.55,128.6,No
2149,CA-2017-102771,Female,One year,Yes,Electronic check,101.1,4674.4,No
2150,US-2017-139969,Female,Month-to-month,Yes,Electronic check,84.1,1737.45,No
2151,CA-2014-167360,Male,Two year,Yes,Bank transfer (automatic),24.15,1498.85,No
2152,CA-2015-123505,Female,Month-to-month,Yes,Electronic check,50.1,50.1,No
2153,CA-2016-117282,Male,Month-to-month,Yes,Electronic check,74.6,1797.75,No
2154,US-2016-120460,Female,Two year,No,Mailed check,19.75,498.1,No
2155,CA-2016-111115,Female,Month-to-month,Yes,Electronic check,85.0,2624.25,Yes
2156,CA-2014-124646,Male,Month-to-month,No,Electronic check,80.55,184.1,Yes
2157,CA-2014-124646,Male,One year,Yes,Bank transfer (automatic),106.8,5498.8,No
2158,CA-2017-148166,Female,Two year,Yes,Electronic check,84.5,4845.4,No
2159,CA-2016-159737,Male,Two year,No,Bank transfer (automatic),25.05,369.1,No
2160,CA-2016-141019,Female,Two year,Yes,Bank transfer (automatic),83.7,6096.9,No
2161,CA-2016-101938,Female,Month-to-month,Yes,Electronic check,75.8,160.75,Yes
2162,CA-2017-166296,Female,Month-to-month,No,Credit card (automatic),96.6,2684.35,No
2163,CA-2016-154018,Male,Month-to-month,Yes,Electronic check,98.5,3004.15,Yes
2164,CA-2016-154018,Female,Two year,Yes,Credit card (automatic),101.1,6994.8,No
2165,CA-2016-154018,Male,One year,No,Mailed check,20.2,273.25,No
2166,CA-2016-154018,Male,One year,Yes,Electronic check,94.05,5483.9,No
2167,CA-2016-154018,Male,Month-to-month,Yes,Electronic check,95.25,1233.65,Yes
2168,CA-2017-117870,Female,Month-to-month,Yes,Mailed check,74.4,527.9,Yes
2169,CA-2017-117870,Male,Two year,No,Mailed check,81.0,4985.9,No
2170,CA-2017-117870,Female,One year,Yes,Electronic check,60.25,1258.35,No
2171,US-2017-137491,Female,Month-to-month,No,Electronic check,60.85,111.4,No
2172,CA-2014-152296,Female,Month-to-month,No,Credit card (automatic),43.95,43.95,No
2173,CA-2016-112025,Female,Month-to-month,No,Electronic check,86.05,308.1,No
2174,CA-2015-132507,Female,One year,No,Credit card (automatic),20.25,383.65,No
2175,CA-2016-125738,Male,Month-to-month,No,Electronic check,85.15,2555.9,Yes
2176,CA-2016-125738,Male,Two year,Yes,Credit card (automatic),19.4,1284.2,No
2177,CA-2016-125738,Male,Two year,Yes,Credit card (automatic),102.65,7550.3,No
2178,CA-2016-125738,Male,Two year,No,Credit card (automatic),19.9,1110.05,No
2179,CA-2016-128818,Female,One year,No,Electronic check,19.55,99.6,No
2180,CA-2016-128818,Male,Two year,Yes,Credit card (automatic),95.5,6707.15,No
2181,CA-2016-128818,Male,One year,Yes,Credit card (automatic),84.15,4164.4,No
2182,CA-2016-128818,Male,Two year,Yes,Electronic check,103.2,5873.75,No
2183,CA-2016-128818,Male,Month-to-month,Yes,Credit card (automatic),50.2,109.25,No
2184,CA-2016-128818,Male,Month-to-month,Yes,Electronic check,88.55,179.25,Yes
2185,CA-2017-124576,Female,Month-to-month,No,Electronic check,54.75,1338.15,Yes
2186,CA-2016-101378,Male,Two year,No,Credit card (automatic),19.95,862.4,No
2187,CA-2017-143063,Female,Two year,Yes,Electronic check,116.25,8564.75,No
2188,CA-2017-143063,Male,Month-to-month,Yes,Electronic check,31.2,926.2,No
2189,CA-2017-143063,Female,Two year,No,Bank transfer (automatic),24.45,1718.2,No
2190,CA-2016-118913,Female,Two year,No,Credit card (automatic),84.2,5956.85,No
2191,CA-2016-128412,Female,Month-to-month,Yes,Electronic check,91.3,91.3,Yes
2192,CA-2016-128412,Female,Two year,Yes,Bank transfer (automatic),85.65,4824.45,No
2193,CA-2016-128412,Female,One year,Yes,Mailed check,21.2,1238.65,No
2194,CA-2016-128412,Female,Month-to-month,Yes,Electronic check,79.5,79.5,Yes
2195,CA-2016-128412,Female,One year,No,Mailed check,25.55,672.2,No
2196,CA-2016-136483,Female,Month-to-month,No,Mailed check,20.2,382.2,No
2197,CA-2014-163013,Female,Month-to-month,No,Electronic check,63.85,4264.6,No
2198,CA-2015-135363,Male,One year,Yes,Mailed check,61.95,1070.7,No
2199,CA-2015-135363,Male,Two year,No,Mailed check,25.75,1345.85,No
2200,US-2014-165659,Female,One year,No,Electronic check,58.2,1045.25,No
2201,US-2014-165659,Male,One year,No,Bank transfer (automatic),85.85,3003.55,No
2202,CA-2015-138002,Female,Month-to-month,Yes,Mailed check,70.1,467.55,Yes
2203,CA-2015-138002,Male,One year,Yes,Credit card (automatic),104.9,7537.5,No
2204,CA-2015-128860,Female,One year,Yes,Electronic check,111.3,7482.1,Yes
2205,CA-2016-164350,Male,One year,Yes,Electronic check,99.85,3343.15,No
2206,US-2014-103905,Female,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,Yes
2207,US-2014-103905,Male,Month-to-month,Yes,Electronic check,86.25,587.1,Yes
2208,CA-2015-129854,Male,Month-to-month,Yes,Electronic check,100.8,100.8,Yes
2209,CA-2014-125556,Male,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15,No
2210,CA-2014-125556,Female,Two year,No,Electronic check,104.0,7028.5,No
2211,CA-2016-162313,Male,One year,Yes,Mailed check,104.4,5232.9,No
2212,CA-2017-107874,Female,One year,No,Mailed check,19.5,225.85,No
2213,CA-2017-129378,Male,Two year,No,Credit card (automatic),25.25,274.7,No
2214,CA-2017-129378,Female,Month-to-month,Yes,Electronic check,86.3,1180.95,Yes
2215,CA-2017-129378,Male,Two year,Yes,Bank transfer (automatic),49.85,3370.2,No
2216,CA-2017-129378,Male,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,No
2217,CA-2014-151953,Male,Two year,No,Credit card (automatic),89.9,5958.85,No
2218,CA-2017-130841,Male,Two year,Yes,Credit card (automatic),82.0,5999.85,No
2219,CA-2017-130841,Male,Month-to-month,No,Electronic check,89.95,1648.45,No
2220,CA-2017-130841,Female,Two year,Yes,Bank transfer (automatic),79.35,5753.25,No
2221,CA-2015-131884,Female,Two year,No,Credit card (automatic),64.05,4492.9,No
2222,CA-2015-131884,Male,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,No
2223,CA-2015-131884,Male,Month-to-month,Yes,Electronic check,89.95,2625.55,Yes
2224,CA-2017-121909,Male,Month-to-month,Yes,Electronic check,76.45,1233.4,Yes
2225,CA-2016-106383,Female,One year,Yes,Electronic check,39.1,1309.0,No
2226,CA-2017-130771,Female,Two year,No,Mailed check,34.6,813.45,No
2227,CA-2017-130771,Male,One year,Yes,Electronic check,19.55,1108.8,No
2228,CA-2016-139157,Female,Two year,Yes,Bank transfer (automatic),104.45,7349.35,No
2229,CA-2014-128055,Male,Month-to-month,No,Electronic check,70.5,294.2,No
2230,CA-2014-128055,Female,Two year,No,Mailed check,20.35,929.2,No
2231,CA-2017-157091,Female,Month-to-month,Yes,Electronic check,70.0,740.0,Yes
2232,CA-2017-132122,Male,Two year,No,Credit card (automatic),19.45,754.5,No
2233,CA-2015-123232,Female,Month-to-month,Yes,Mailed check,69.9,3883.3,No
2234,CA-2017-104066,Male,Two year,No,Mailed check,59.7,1414.2,No
2235,CA-2015-145849,Male,One year,Yes,Credit card (automatic),78.35,3211.2,No
2236,CA-2015-145849,Male,Month-to-month,Yes,Mailed check,71.45,371.6,No
2237,CA-2016-122322,Male,One year,Yes,Credit card (automatic),45.85,1246.4,No
2238,CA-2017-166849,Male,Month-to-month,Yes,Electronic check,95.85,95.85,No
2239,CA-2016-146633,Male,Two year,No,Credit card (automatic),35.7,2545.7,No
2240,CA-2016-146633,Female,Two year,Yes,Credit card (automatic),89.55,6448.85,No
