,Order ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1612,CA-2014-156349,Female,No,43.0,Yes,Artist,7.0,Low,9.0,Cat_6,B
1613,CA-2017-138380,Female,Yes,58.0,Yes,Artist,1.0,Average,4.0,Cat_3,C
1614,US-2016-113509,Male,Yes,41.0,Yes,Executive,1.0,High,4.0,Cat_6,C
1615,CA-2015-130022,Female,No,28.0,No,Healthcare,1.0,Low,3.0,Cat_6,D
1616,CA-2015-130022,Male,No,26.0,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
1617,CA-2015-130022,Male,No,29.0,Yes,Healthcare,9.0,Low,2.0,Cat_4,B
1618,US-2016-118780,Male,No,33.0,Yes,Healthcare,0.0,Low,2.0,Cat_5,A
1619,US-2016-118780,Female,No,39.0,Yes,Engineer,14.0,Low,1.0,Cat_6,C
1620,CA-2017-108560,Male,Yes,51.0,Yes,Entertainment,0.0,Average,4.0,Cat_6,D
1621,CA-2017-108560,Male,Yes,46.0,Yes,Entertainment,4.0,High,4.0,Cat_2,B
1622,CA-2017-108560,Male,Yes,38.0,No,Executive,4.0,High,6.0,Cat_6,D
1623,CA-2017-108560,Male,Yes,26.0,Yes,Artist,1.0,Average,3.0,Cat_6,D
1624,CA-2015-157084,Female,Yes,42.0,Yes,Engineer,1.0,Average,4.0,Cat_4,A
1625,CA-2015-157084,Female,Yes,43.0,Yes,Entertainment,5.0,Average,3.0,Cat_6,C
1626,CA-2015-164539,Male,Yes,53.0,Yes,Executive,1.0,Low,4.0,Cat_6,B
1627,CA-2015-143119,Male,Yes,46.0,Yes,Artist,1.0,Low,4.0,Cat_6,D
1628,CA-2017-101049,Female,Yes,40.0,Yes,Artist,1.0,Average,3.0,Cat_4,D
1629,CA-2017-101049,Male,Yes,71.0,Yes,Artist,1.0,Low,2.0,Cat_6,B
1630,CA-2016-106530,Male,Yes,32.0,Yes,Marketing,13.0,High,4.0,Cat_4,A
1631,CA-2016-106530,Male,No,41.0,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
1632,CA-2016-106530,Female,No,46.0,Yes,Entertainment,8.0,Low,2.0,Cat_6,D
1633,CA-2016-106530,Male,Yes,40.0,Yes,Executive,0.0,High,4.0,Cat_6,A
1634,CA-2016-106530,Male,No,29.0,No,Doctor,1.0,Low,5.0,Cat_6,D
1635,CA-2014-168984,Male,Yes,25.0,Yes,Doctor,1.0,Average,2.0,Cat_6,C
1636,CA-2014-168984,Female,Yes,52.0,Yes,Marketing,0.0,Low,1.0,Cat_6,A
1637,CA-2014-168984,Male,No,30.0,Yes,Doctor,9.0,Low,5.0,Cat_6,D
1638,CA-2016-157266,Female,Yes,25.0,Yes,Healthcare,12.0,High,2.0,Cat_6,B
1639,CA-2016-157266,Male,No,32.0,No,Artist,9.0,Low,4.0,Cat_6,D
1640,CA-2016-157266,Female,No,33.0,No,Doctor,9.0,Low,4.0,Cat_6,A
1641,CA-2016-157266,Female,No,49.0,Yes,Artist,1.0,Low,1.0,Cat_3,C
1642,US-2014-134712,Female,No,43.0,Yes,Doctor,1.0,Low,4.0,Cat_2,D
1643,CA-2015-111829,Male,Yes,48.0,Yes,Artist,1.0,Low,1.0,Cat_2,D
1644,CA-2015-111829,Male,No,41.0,No,Artist,5.0,Low,2.0,Cat_6,C
1645,CA-2015-111829,Female,No,29.0,Yes,Healthcare,9.0,Low,2.0,Cat_6,C
1646,CA-2015-105221,Female,No,35.0,Yes,Artist,0.0,Low,2.0,Cat_3,B
1647,CA-2015-105221,Male,Yes,41.0,Yes,Artist,1.0,Average,2.0,Cat_6,C
1648,CA-2015-120341,Female,Yes,47.0,Yes,Artist,1.0,Average,4.0,Cat_2,C
1649,CA-2015-120341,Female,Yes,53.0,Yes,Artist,1.0,Average,3.0,Cat_6,B
1650,CA-2014-135699,Male,Yes,40.0,Yes,Artist,5.0,Low,1.0,Cat_6,B
1651,CA-2014-135699,Female,Yes,40.0,Yes,Artist,0.0,High,2.0,Cat_6,A
1652,US-2017-132444,Male,Yes,46.0,Yes,Artist,0.0,Low,1.0,Cat_6,B
1653,US-2017-132444,Female,No,36.0,Yes,Marketing,0.0,Low,4.0,Cat_4,D
1654,US-2017-132444,Female,Yes,71.0,Yes,Lawyer,2.0,Low,6.0,Cat_1,A
1655,US-2017-132444,Female,Yes,30.0,No,Engineer,5.0,Average,2.0,Cat_4,A
1656,US-2017-132444,Female,Yes,40.0,No,Engineer,1.0,Average,4.0,Cat_4,A
1657,CA-2014-127159,Male,Yes,43.0,No,Entertainment,0.0,Average,5.0,Cat_4,C
1658,CA-2017-161809,Male,Yes,40.0,Yes,Entertainment,3.0,Average,3.0,Cat_4,B
1659,CA-2017-127285,Male,Yes,39.0,No,Entertainment,1.0,Average,4.0,Cat_4,B
1660,CA-2017-127285,Male,Yes,49.0,No,Executive,1.0,High,7.0,Cat_2,D
1661,CA-2017-144526,Male,Yes,51.0,No,Artist,0.0,Average,5.0,Cat_4,D
1662,CA-2017-144526,Female,Yes,39.0,No,Doctor,1.0,Average,9.0,Cat_4,A
1663,CA-2016-128531,Male,Yes,23.0,No,Healthcare,1.0,Low,5.0,Cat_4,B
1664,CA-2016-128531,Male,Yes,53.0,No,Engineer,0.0,Average,6.0,Cat_4,A
1665,CA-2016-128531,Female,No,35.0,No,Engineer,9.0,Low,5.0,Cat_4,B
1666,CA-2016-128531,Male,No,35.0,No,Executive,2.0,Low,4.0,Cat_4,A
1667,CA-2016-128531,Male,Yes,30.0,Yes,Doctor,1.0,Low,9.0,Cat_4,C
1668,CA-2016-128531,Male,Yes,39.0,No,Engineer,2.0,Average,9.0,Cat_4,A
1669,US-2015-157154,Male,No,38.0,Yes,Artist,1.0,Low,3.0,Cat_4,A
1670,CA-2017-159457,Female,No,53.0,No,Marketing,0.0,Low,1.0,Cat_3,A
1671,CA-2016-107615,Female,No,36.0,Yes,Engineer,8.0,Low,1.0,Cat_4,C
1672,CA-2017-111647,Male,No,33.0,No,Engineer,0.0,Low,4.0,Cat_4,A
1673,CA-2015-150560,Female,No,40.0,Yes,Engineer,1.0,Low,1.0,Cat_4,C
1674,CA-2015-143077,Female,Yes,36.0,Yes,Artist,0.0,Average,4.0,Cat_4,D
1675,CA-2015-143077,Male,No,31.0,No,Doctor,1.0,Low,5.0,Cat_4,A
1676,CA-2016-122728,Male,No,31.0,No,Doctor,1.0,Low,2.0,Cat_4,A
1677,CA-2016-122728,Male,Yes,41.0,Yes,Healthcare,0.0,Average,4.0,Cat_4,C
1678,CA-2014-122882,Male,Yes,48.0,No,Healthcare,0.0,Average,4.0,Cat_4,D
1679,CA-2014-122882,Female,Yes,38.0,Yes,Artist,5.0,Average,3.0,Cat_1,D
1680,CA-2014-122882,Male,Yes,49.0,No,Artist,1.0,Low,5.0,Cat_4,A
1681,CA-2014-122882,Male,Yes,42.0,Yes,Doctor,1.0,Low,5.0,Cat_4,A
1682,US-2016-101497,Male,Yes,28.0,Yes,Executive,14.0,High,9.0,Cat_4,D
1683,CA-2016-147585,Male,Yes,51.0,No,Entertainment,0.0,High,4.0,Cat_4,C
1684,CA-2017-149489,Male,Yes,41.0,No,Artist,1.0,Average,2.0,Cat_4,C
1685,CA-2017-149489,Female,Yes,57.0,No,Engineer,0.0,Average,6.0,Cat_4,C
1686,CA-2017-149489,Male,Yes,67.0,Yes,Artist,0.0,Low,1.0,Cat_4,C
1687,CA-2017-143798,Male,Yes,29.0,No,Executive,3.0,Average,5.0,Cat_4,D
1688,CA-2017-143798,Female,Yes,46.0,No,Marketing,3.0,Low,1.0,Cat_4,A
1689,CA-2014-142839,Male,Yes,49.0,Yes,Artist,0.0,High,2.0,Cat_6,C
1690,CA-2017-129833,Female,No,28.0,No,Engineer,6.0,Low,3.0,Cat_4,A
1691,CA-2017-129833,Female,Yes,48.0,No,Engineer,1.0,Average,4.0,Cat_4,B
1692,US-2016-154361,Female,Yes,51.0,No,Engineer,5.0,Average,4.0,Cat_4,C
1693,US-2016-158708,Female,Yes,48.0,No,Engineer,5.0,Average,6.0,Cat_4,D
1694,CA-2015-156335,Female,Yes,48.0,No,Engineer,5.0,Average,5.0,Cat_4,A
1695,CA-2015-156335,Female,Yes,52.0,No,Engineer,9.0,Average,4.0,Cat_4,D
1696,CA-2015-156335,Female,Yes,39.0,No,Engineer,8.0,Average,4.0,Cat_4,D
1697,CA-2015-148376,Female,Yes,50.0,No,Engineer,7.0,Average,5.0,Cat_4,B
1698,CA-2015-148376,Female,No,33.0,No,Engineer,1.0,Low,9.0,Cat_4,B
1699,CA-2014-135657,Female,No,35.0,Yes,Artist,1.0,Low,1.0,Cat_4,D
1700,CA-2015-114069,Male,Yes,30.0,No,Marketing,2.0,High,5.0,Cat_4,B
1701,CA-2015-114069,Female,Yes,46.0,No,Engineer,8.0,Average,5.0,Cat_4,C
1702,CA-2015-114069,Male,No,36.0,No,Marketing,0.0,Low,4.0,Cat_4,B
1703,CA-2014-139857,Male,No,43.0,No,Entertainment,0.0,Low,1.0,Cat_4,D
1704,CA-2016-106306,Male,Yes,26.0,No,Entertainment,1.0,Low,1.0,Cat_4,A
1705,CA-2015-100545,Male,Yes,33.0,No,Executive,0.0,Low,2.0,Cat_4,D
1706,CA-2017-123491,Male,Yes,50.0,No,Entertainment,0.0,Average,5.0,Cat_4,B
1707,CA-2017-123491,Female,Yes,49.0,Yes,Engineer,1.0,High,5.0,Cat_4,D
1708,CA-2017-123491,Male,Yes,48.0,Yes,Engineer,6.0,Average,5.0,Cat_6,A
1709,CA-2017-123491,Male,No,31.0,Yes,Artist,5.0,Low,1.0,Cat_4,D
1710,CA-2017-123491,Female,Yes,38.0,No,Engineer,5.0,Average,2.0,Cat_4,A
1711,CA-2017-123491,Female,No,21.0,No,Healthcare,5.0,Low,1.0,Cat_4,D
1712,CA-2015-145401,Female,Yes,50.0,No,Entertainment,8.0,Average,5.0,Cat_4,B
1713,US-2017-124968,Male,No,23.0,No,Healthcare,9.0,Low,6.0,Cat_4,B
1714,CA-2017-104003,Female,Yes,21.0,No,Healthcare,0.0,Low,2.0,Cat_4,D
1715,CA-2016-154788,Male,Yes,71.0,No,Lawyer,1.0,Low,2.0,Cat_4,C
1716,CA-2016-169943,Male,No,20.0,No,Healthcare,0.0,Low,6.0,Cat_4,D
1717,CA-2016-169943,Female,No,32.0,No,Engineer,7.0,High,5.0,Cat_4,A
1718,CA-2016-169943,Male,Yes,29.0,No,Engineer,0.0,Average,3.0,Cat_4,A
1719,CA-2016-169943,Male,Yes,42.0,Yes,Artist,0.0,Average,4.0,Cat_4,A
1720,CA-2016-169943,Male,No,20.0,No,Doctor,0.0,Low,6.0,Cat_4,B
1721,US-2015-123218,Male,Yes,36.0,No,Executive,1.0,Low,6.0,Cat_4,D
1722,US-2015-123218,Female,Yes,42.0,No,Engineer,0.0,High,6.0,Cat_4,B
1723,US-2015-123218,Male,No,18.0,No,Healthcare,7.0,Low,4.0,Cat_4,B
1724,CA-2015-127453,Male,No,25.0,No,Homemaker,7.0,Low,2.0,Cat_4,A
1725,CA-2015-127453,Female,No,30.0,No,Engineer,10.0,Low,8.0,Cat_4,D
1726,CA-2015-127453,Female,No,28.0,No,Homemaker,9.0,Low,9.0,Cat_4,A
1727,US-2017-164056,Male,Yes,42.0,Yes,Entertainment,7.0,Low,6.0,Cat_4,B
1728,CA-2016-106894,Male,Yes,38.0,Yes,Artist,1.0,Low,4.0,Cat_4,C
1729,CA-2016-106894,Male,Yes,42.0,Yes,Artist,1.0,Average,2.0,Cat_4,C
1730,CA-2014-125136,Female,Yes,52.0,No,Engineer,1.0,Average,5.0,Cat_4,B
1731,CA-2014-125136,Female,Yes,29.0,Yes,Doctor,0.0,Average,2.0,Cat_4,C
1732,US-2016-131149,Male,Yes,40.0,Yes,Artist,1.0,Low,2.0,Cat_4,A
1733,US-2016-131149,Female,No,38.0,No,Engineer,1.0,Low,2.0,Cat_4,C
1734,CA-2017-101483,Male,Yes,37.0,Yes,Engineer,1.0,Average,4.0,Cat_4,C
1735,CA-2017-101483,Female,Yes,65.0,No,Lawyer,1.0,Low,1.0,Cat_4,B
1736,CA-2017-101483,Male,Yes,81.0,No,Executive,1.0,High,2.0,Cat_4,C
1737,CA-2015-130204,Male,Yes,59.0,Yes,Engineer,0.0,Average,2.0,Cat_4,A
1738,CA-2015-130204,Female,Yes,47.0,Yes,Artist,1.0,Average,5.0,Cat_4,B
1739,CA-2015-130204,Male,Yes,57.0,Yes,Artist,0.0,Average,3.0,Cat_4,C
1740,CA-2014-110527,Male,Yes,39.0,Yes,Executive,0.0,High,4.0,Cat_4,B
1741,CA-2017-152807,Female,Yes,32.0,Yes,Doctor,8.0,High,2.0,Cat_4,D
1742,CA-2017-152807,Male,Yes,37.0,Yes,Artist,9.0,Low,1.0,Cat_4,A
1743,CA-2017-152807,Male,No,39.0,Yes,Artist,4.0,Low,1.0,Cat_4,A
1744,CA-2017-152807,Male,Yes,39.0,No,Doctor,1.0,Average,5.0,Cat_4,D
1745,CA-2014-133270,Male,Yes,60.0,No,Executive,7.0,Average,2.0,Cat_4,A
1746,CA-2016-155670,Female,Yes,70.0,Yes,Artist,1.0,Average,2.0,Cat_4,D
1747,CA-2016-155670,Male,Yes,51.0,Yes,Executive,9.0,Low,1.0,Cat_4,C
1748,US-2014-157406,Male,Yes,48.0,No,Artist,1.0,Low,3.0,Cat_4,B
1749,US-2014-157406,Male,No,43.0,No,Entertainment,0.0,Low,1.0,Cat_4,B
1750,CA-2015-139094,Female,Yes,29.0,No,Engineer,1.0,Low,2.0,Cat_4,A
1751,CA-2017-168837,Female,Yes,43.0,Yes,Entertainment,0.0,Low,2.0,Cat_4,B
1752,CA-2017-116715,Male,No,25.0,No,Doctor,5.0,Low,1.0,Cat_4,D
1753,CA-2017-116715,Female,Yes,75.0,No,Lawyer,0.0,Low,1.0,Cat_4,B
1754,CA-2017-116715,Female,No,22.0,No,Healthcare,0.0,Low,5.0,Cat_4,C
1755,CA-2015-135622,Male,Yes,86.0,No,Marketing,1.0,Low,1.0,Cat_4,B
1756,CA-2015-135622,Female,Yes,50.0,Yes,Entertainment,1.0,Low,2.0,Cat_4,D
1757,US-2015-107349,Male,Yes,73.0,No,Lawyer,1.0,High,9.0,Cat_4,C
1758,CA-2014-139017,Male,No,87.0,No,Lawyer,1.0,Low,2.0,Cat_4,A
1759,CA-2014-141817,Male,Yes,49.0,Yes,Artist,0.0,Average,4.0,Cat_6,C
1760,CA-2015-130785,Male,Yes,46.0,Yes,Executive,1.0,High,5.0,Cat_6,D
1761,CA-2015-130785,Male,Yes,73.0,No,Executive,0.0,High,2.0,Cat_6,D
1762,CA-2015-130785,Female,Yes,87.0,Yes,Lawyer,1.0,High,2.0,Cat_6,A
1763,CA-2016-110254,Male,Yes,53.0,No,Executive,2.0,High,4.0,Cat_4,A
1764,CA-2016-110254,Male,Yes,84.0,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1765,CA-2016-110254,Male,Yes,47.0,Yes,Executive,3.0,High,3.0,Cat_6,C
1766,CA-2016-110254,Male,Yes,59.0,No,Executive,1.0,High,4.0,Cat_6,B
1767,US-2014-158057,Male,Yes,82.0,No,Lawyer,1.0,Low,1.0,Cat_6,A
1768,US-2014-158057,Female,Yes,71.0,Yes,Lawyer,0.0,High,2.0,Cat_6,C
1769,CA-2017-146024,Male,Yes,39.0,Yes,Artist,9.0,Average,2.0,Cat_2,B
1770,CA-2017-146024,Female,No,25.0,No,Doctor,0.0,Low,2.0,Cat_6,B
1771,CA-2016-129686,Male,Yes,67.0,Yes,Executive,1.0,High,2.0,Cat_6,C
1772,CA-2016-129686,Female,Yes,83.0,Yes,Lawyer,13.0,High,2.0,Cat_6,B
1773,CA-2014-118976,Male,Yes,49.0,No,Executive,0.0,High,4.0,Cat_6,B
1774,CA-2014-118976,Female,Yes,87.0,No,Lawyer,0.0,High,2.0,Cat_6,A
1775,CA-2014-118976,Male,Yes,69.0,No,Lawyer,1.0,Average,2.0,Cat_6,D
1776,CA-2014-118976,Male,Yes,40.0,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
1777,CA-2015-105347,Male,Yes,87.0,Yes,Lawyer,1.0,High,2.0,Cat_6,A
1778,CA-2015-105347,Male,Yes,68.0,Yes,Healthcare,0.0,Average,3.0,Cat_6,A
1779,CA-2016-124667,Female,Yes,43.0,Yes,Artist,0.0,Average,2.0,Cat_6,A
1780,CA-2016-124667,Male,Yes,67.0,Yes,Artist,0.0,High,5.0,Cat_6,A
1781,CA-2015-111094,Male,Yes,80.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
1782,CA-2015-111094,Male,Yes,65.0,Yes,Lawyer,1.0,Low,1.0,Cat_3,D
1783,CA-2017-166317,Male,No,29.0,Yes,Doctor,0.0,Low,4.0,Cat_6,A
1784,CA-2017-166317,Male,Yes,60.0,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
1785,CA-2017-166317,Male,Yes,72.0,Yes,Executive,1.0,High,2.0,Cat_6,D
1786,CA-2017-166317,Male,Yes,57.0,Yes,Doctor,0.0,Low,1.0,Cat_6,D
1787,CA-2015-154326,Male,Yes,47.0,Yes,Executive,1.0,High,4.0,Cat_6,C
1788,CA-2015-154326,Male,Yes,39.0,No,Entertainment,1.0,Average,2.0,Cat_6,B
1789,CA-2015-154326,Male,Yes,62.0,Yes,Artist,0.0,High,2.0,Cat_6,B
1790,CA-2014-102008,Female,Yes,81.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
1791,CA-2014-120474,Male,Yes,65.0,No,Executive,8.0,Average,2.0,Cat_6,C
1792,CA-2014-120474,Male,No,47.0,No,Lawyer,8.0,Low,2.0,Cat_6,D
1793,CA-2014-104773,Female,Yes,40.0,Yes,Artist,8.0,Average,2.0,Cat_6,A
1794,CA-2016-140774,Female,Yes,86.0,No,Lawyer,0.0,High,2.0,Cat_6,D
1795,US-2017-139465,Male,Yes,67.0,Yes,Lawyer,0.0,High,2.0,Cat_4,B
1796,US-2017-139465,Female,Yes,45.0,Yes,Artist,0.0,Average,5.0,Cat_6,B
1797,US-2017-139465,Female,No,27.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
1798,CA-2016-100965,Female,No,32.0,Yes,Artist,7.0,Low,1.0,Cat_3,D
1799,CA-2016-121034,Female,Yes,41.0,Yes,Artist,3.0,Average,2.0,Cat_6,A
1800,CA-2016-121034,Female,Yes,27.0,Yes,Healthcare,6.0,Average,2.0,Cat_6,D
1801,CA-2016-149461,Female,Yes,58.0,No,Artist,0.0,Average,3.0,Cat_6,A
1802,CA-2017-158379,Female,Yes,61.0,Yes,Entertainment,1.0,Average,5.0,Cat_6,B
1803,CA-2017-158379,Male,Yes,52.0,Yes,Artist,0.0,Average,2.0,Cat_6,A
1804,CA-2017-158379,Male,No,25.0,Yes,Doctor,8.0,Low,1.0,Cat_6,D
1805,US-2016-116729,Male,No,33.0,Yes,Healthcare,2.0,Low,3.0,Cat_6,D
1806,US-2016-116729,Male,No,31.0,No,Artist,0.0,Low,3.0,Cat_6,A
1807,US-2016-116729,Male,No,37.0,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
1808,CA-2016-164938,Male,Yes,38.0,Yes,Artist,1.0,Average,2.0,Cat_6,B
1809,CA-2016-165484,Male,Yes,81.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
1810,CA-2016-165484,Male,Yes,61.0,Yes,Executive,0.0,High,3.0,Cat_6,D
1811,CA-2014-132612,Male,No,20.0,No,Healthcare,0.0,Low,3.0,Cat_6,D
1812,US-2017-161193,Female,Yes,48.0,Yes,Artist,8.0,High,4.0,Cat_6,C
1813,US-2017-161193,Female,Yes,43.0,Yes,Artist,8.0,Average,2.0,Cat_6,D
1814,CA-2015-131597,Female,No,22.0,No,Homemaker,0.0,Low,4.0,Cat_6,D
1815,CA-2015-164833,Female,Yes,63.0,Yes,Artist,1.0,Average,4.0,Cat_6,A
1816,CA-2015-164833,Female,No,25.0,Yes,Healthcare,8.0,Low,1.0,Cat_4,D
1817,CA-2015-125423,Female,No,73.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
1818,US-2014-130379,Female,Yes,43.0,No,Artist,4.0,Average,4.0,Cat_1,A
1819,US-2014-130379,Female,Yes,39.0,No,Doctor,1.0,Average,4.0,Cat_4,C
1820,CA-2016-168956,Female,Yes,49.0,Yes,Artist,0.0,Average,4.0,Cat_6,B
1821,CA-2016-168956,Female,Yes,83.0,Yes,Lawyer,1.0,High,2.0,Cat_6,C
1822,CA-2016-168956,Male,No,22.0,No,Healthcare,9.0,Low,6.0,Cat_2,D
1823,CA-2016-168956,Female,No,31.0,Yes,Artist,2.0,Low,2.0,Cat_4,D
1824,CA-2016-167507,Female,Yes,60.0,Yes,Artist,1.0,High,4.0,Cat_6,C
1825,CA-2016-167507,Male,Yes,42.0,Yes,Entertainment,1.0,Average,4.0,Cat_3,A
1826,CA-2016-167507,Male,No,25.0,No,Entertainment,7.0,Low,4.0,Cat_6,B
1827,CA-2016-109344,Male,No,29.0,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
1828,US-2015-140851,Male,Yes,29.0,Yes,Healthcare,1.0,Low,2.0,Cat_6,B
1829,CA-2014-103373,Male,Yes,39.0,Yes,Entertainment,2.0,Average,2.0,Cat_6,C
1830,CA-2017-145884,Male,Yes,33.0,No,Engineer,14.0,Low,1.0,Cat_6,D
1831,CA-2017-145884,Male,Yes,35.0,Yes,Executive,9.0,High,4.0,Cat_6,A
1832,CA-2015-131422,Male,Yes,38.0,No,Entertainment,2.0,Low,3.0,Cat_6,D
1833,CA-2017-162691,Male,Yes,59.0,Yes,Artist,1.0,High,2.0,Cat_6,C
1834,CA-2017-162691,Male,Yes,67.0,No,Artist,1.0,Average,2.0,Cat_6,B
1835,CA-2014-141278,Male,Yes,45.0,Yes,Artist,1.0,Low,1.0,Cat_6,A
1836,CA-2017-122693,Male,Yes,70.0,Yes,Lawyer,1.0,High,2.0,Cat_6,D
1837,CA-2014-117345,Male,No,19.0,No,Healthcare,5.0,Low,4.0,Cat_3,A
1838,CA-2014-117345,Female,No,23.0,No,Healthcare,0.0,Low,4.0,Cat_6,B
1839,CA-2014-117345,Male,No,22.0,No,Healthcare,1.0,Low,4.0,Cat_7,D
1840,CA-2014-117345,Female,No,23.0,Yes,Healthcare,1.0,Low,4.0,Cat_1,D
1841,CA-2016-157763,Male,Yes,80.0,No,Executive,0.0,Low,1.0,Cat_6,D
1842,CA-2015-135391,Male,Yes,40.0,No,Engineer,14.0,Average,5.0,Cat_4,A
1843,CA-2015-135391,Male,No,36.0,Yes,Artist,0.0,Low,1.0,Cat_4,A
1844,US-2017-113852,Female,Yes,31.0,No,Engineer,8.0,Low,4.0,Cat_6,C
1845,US-2017-158512,Female,Yes,20.0,No,Engineer,1.0,Low,2.0,Cat_4,A
1846,US-2017-158512,Male,Yes,31.0,Yes,Executive,1.0,High,2.0,Cat_6,A
1847,CA-2017-128370,Male,Yes,50.0,Yes,Executive,0.0,High,5.0,Cat_6,A
1848,CA-2017-128370,Male,Yes,67.0,No,Lawyer,0.0,Low,2.0,Cat_6,B
1849,CA-2015-160472,Female,Yes,43.0,Yes,Doctor,9.0,Average,1.0,Cat_6,B
1850,CA-2015-160472,Female,Yes,85.0,Yes,Lawyer,5.0,High,3.0,Cat_6,A
1851,CA-2015-160472,Female,Yes,65.0,Yes,Artist,1.0,Average,3.0,Cat_2,A
1852,CA-2015-160472,Male,Yes,71.0,No,Executive,1.0,Average,4.0,Cat_2,D
1853,CA-2015-160472,Female,No,20.0,No,Healthcare,1.0,Low,6.0,Cat_4,D
1854,CA-2015-160472,Male,No,20.0,No,Healthcare,0.0,Low,5.0,Cat_6,D
1855,CA-2014-114643,Male,Yes,87.0,Yes,Artist,0.0,Low,1.0,Cat_6,A
1856,US-2017-158218,Female,Yes,37.0,Yes,Artist,4.0,Low,2.0,Cat_7,C
1857,US-2017-158218,Male,Yes,59.0,No,Entertainment,1.0,Average,2.0,Cat_7,C
1858,CA-2015-121608,Female,No,29.0,Yes,Artist,3.0,Low,4.0,Cat_2,A
1859,CA-2015-121608,Male,Yes,85.0,Yes,Executive,0.0,High,2.0,Cat_6,D
1860,US-2017-121251,Female,Yes,72.0,Yes,Lawyer,1.0,High,2.0,Cat_6,D
1861,US-2017-121251,Female,No,42.0,Yes,Artist,0.0,Low,2.0,Cat_6,A
1862,CA-2014-151078,Female,Yes,45.0,Yes,Artist,9.0,Average,2.0,Cat_6,A
1863,US-2016-100839,Male,Yes,59.0,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
1864,US-2016-100839,Male,No,19.0,No,Doctor,0.0,Low,5.0,Cat_2,A
1865,US-2017-116659,Female,Yes,47.0,Yes,Artist,0.0,Average,3.0,Cat_6,B
1866,CA-2017-118857,Female,Yes,73.0,Yes,Artist,0.0,High,2.0,Cat_6,A
1867,CA-2015-127110,Female,Yes,42.0,No,Artist,1.0,Low,1.0,Cat_6,C
1868,CA-2015-127110,Female,No,37.0,Yes,Doctor,7.0,Low,5.0,Cat_2,A
1869,CA-2016-148201,Female,No,38.0,Yes,Artist,8.0,Low,1.0,Cat_6,D
1870,CA-2014-116932,Female,No,41.0,Yes,Artist,1.0,Low,1.0,Cat_6,A
1871,CA-2014-116932,Female,No,40.0,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
1872,CA-2014-116932,Female,Yes,30.0,Yes,Entertainment,0.0,Low,4.0,Cat_6,D
1873,CA-2017-142888,Male,Yes,56.0,Yes,Artist,0.0,High,2.0,Cat_6,B
1874,CA-2014-147914,Female,Yes,65.0,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1875,US-2016-112977,Male,Yes,35.0,Yes,Artist,5.0,Average,2.0,Cat_6,D
1876,CA-2017-112039,Female,Yes,37.0,No,Engineer,0.0,Average,5.0,Cat_4,A
1877,CA-2017-118885,Male,No,36.0,Yes,Entertainment,0.0,Low,1.0,Cat_4,B
1878,CA-2017-118885,Female,No,26.0,Yes,Homemaker,1.0,High,4.0,Cat_2,A
1879,US-2017-166611,Male,No,25.0,No,Executive,1.0,Low,4.0,Cat_6,D
1880,CA-2015-109512,Male,No,30.0,No,Healthcare,0.0,Low,4.0,Cat_5,D
1881,CA-2015-109512,Male,Yes,37.0,Yes,Entertainment,0.0,Average,2.0,Cat_4,D
1882,CA-2015-109512,Male,No,30.0,No,Artist,0.0,Low,3.0,Cat_6,A
1883,CA-2016-118570,Male,Yes,46.0,Yes,Entertainment,1.0,Average,4.0,Cat_7,D
1884,CA-2017-154718,Female,No,38.0,Yes,Engineer,1.0,Low,1.0,Cat_4,C
1885,CA-2016-147578,Female,No,40.0,Yes,Artist,1.0,Low,1.0,Cat_2,A
1886,CA-2014-140165,Female,No,31.0,Yes,Artist,5.0,Low,1.0,Cat_6,A
1887,CA-2014-140165,Male,Yes,45.0,Yes,Executive,4.0,High,5.0,Cat_6,A
1888,CA-2014-142587,Male,Yes,55.0,No,Engineer,1.0,Low,5.0,Cat_6,A
1889,CA-2014-142587,Female,Yes,51.0,Yes,Engineer,2.0,Low,1.0,Cat_4,B
1890,CA-2014-157623,Female,No,29.0,Yes,Homemaker,5.0,Low,7.0,Cat_6,A
1891,CA-2014-157623,Female,Yes,74.0,Yes,Artist,1.0,High,2.0,Cat_6,C
1892,CA-2017-145310,Male,Yes,69.0,No,Entertainment,1.0,Average,3.0,Cat_6,D
1893,CA-2016-100083,Female,No,28.0,No,Doctor,1.0,Low,5.0,Cat_2,B
1894,US-2017-108063,Male,Yes,41.0,Yes,Executive,0.0,Average,5.0,Cat_4,C
